street_id,source,target,street_name,street_length,amenity,Average_POI_Distance,shop,restaurant,healthcare,clothes,school
8081184,6101736518,3157217696,Alderley Road,5.135,0.0,5.135,0.0,0.0,0.0,0.0,0.0
1025048347,9451568629,9451568648,Bellevue Road,5.798,0.0,5.798,0.0,0.0,0.0,0.0,0.0
311206686,3167898453,7851206303,Sherbourne Road,4.339,0.0,4.339,0.0,0.0,0.0,0.0,0.0
311206683,3167898457,7851206306,Bellevue Road,4.348,0.0,4.348,0.0,0.0,0.0,0.0,0.0
311206685,3764588685,3167898458,Sherbourne Road,2.66,0.0,2.66,0.0,0.0,0.0,0.0,0.0
5497149,4041198191,3167898459,Sherbourne Road,69.385,0.0,69.385,0.0,0.0,0.0,0.0,0.0
79685870,3167900410,7686759715,Horoeka Avenue,2.643,0.0,2.643,0.0,0.0,0.0,0.0,0.0
666047173,6235672896,6235672894,Horoeka Avenue,7.176,0.0,7.176,0.0,0.0,0.0,0.0,0.0
79685872,3167900412,7686759714,Bellevue Road,3.966,0.0,3.966,0.0,0.0,0.0,0.0,0.0
311206905,7713453321,7713453319,Bellevue Road,30.442,0.0,30.442,0.0,0.0,0.0,0.0,0.0
54669354,3764578828,3167900415,Bellevue Road,108.989,0.0,108.989,0.0,0.0,0.0,0.0,0.0
827606210,3167900416,7686759712,Horoeka Avenue,3.969,0.0,3.969,0.0,0.0,0.0,0.0,0.0
827606210,3764588682,3167900416,Horoeka Avenue,3.108,0.0,3.108,0.0,0.0,0.0,0.0,0.0
311206911,3167900417,3764588682,Horoeka Avenue,14.529,0.0,14.529,0.0,0.0,0.0,0.0,0.0
311206910,3764588683,3167900417,Horoeka Avenue,14.256,0.0,14.256,0.0,0.0,0.0,0.0,0.0
666039747,6235602608,6235602606,Horoeka Avenue,6.296,0.0,6.296,0.0,0.0,0.0,0.0,0.0
666039748,6235602608,3167900417,Horoeka Avenue,196.028,0.0,196.028,0.0,0.0,0.0,0.0,0.0
7635235,3171486266,5545988747,Dromorne Road,25.118,0.0,25.118,0.0,0.0,0.0,0.0,0.0
312390963,3182512538,5830927904,Laxon Terrace,6.112,0.0,6.112,0.0,0.0,0.0,0.0,0.0
312390963,5830927904,3182512540,Laxon Terrace,6.803,0.0,6.803,0.0,0.0,0.0,0.0,0.0
312390963,3182512546,3182512538,Laxon Terrace,52.294,0.0,52.294,0.0,0.0,0.0,0.0,0.0
4282829,3182512539,5830927296,Sarawia Street,4.165,0.0,4.165,0.0,0.0,0.0,0.0,0.0
312390963,3182512540,7895277431,Laxon Terrace,1.015,0.0,1.015,0.0,0.0,0.0,0.0,0.0
312390963,7895277431,4067975637,Laxon Terrace,3.224,0.0,3.224,0.0,0.0,0.0,0.0,0.0
312390962,3182512542,7895277425,Cowie Street,22.567,0.0,22.567,0.0,0.0,0.0,0.0,0.0
312390962,7895277425,3182512551,Cowie Street,12.06,0.0,12.06,0.0,0.0,0.0,0.0,0.0
404515563,3182512549,3182512542,Laxon Terrace,9.879,0.0,9.879,0.0,0.0,0.0,0.0,0.0
312390963,3182512544,9443572740,Laxon Terrace,10.923,0.0,10.923,0.0,0.0,0.0,0.0,0.0
312390963,9443572740,3182512546,Laxon Terrace,56.308,0.0,56.308,0.0,0.0,0.0,0.0,0.0
404515563,3182512547,5830927888,Laxon Terrace,4.178,0.0,4.178,0.0,0.0,0.0,0.0,0.0
312390963,4067975637,3182512547,Laxon Terrace,4.613,0.0,4.613,0.0,0.0,0.0,0.0,0.0
404515563,5830927888,3182512548,Laxon Terrace,4.309,0.0,4.309,0.0,0.0,0.0,0.0,0.0
404515563,3182512548,4067981562,Laxon Terrace,3.994,0.0,3.994,0.0,0.0,0.0,0.0,0.0
404515563,4067981562,3182512549,Laxon Terrace,5.473,0.0,5.473,0.0,0.0,0.0,0.0,0.0
312390960,3182512551,3182512552,Cowie Street,12.588,0.0,12.588,0.0,0.0,0.0,0.0,0.0
314667446,3207143036,8915040584,Aintree Place,30.889,0.0,30.889,0.0,0.0,0.0,0.0,0.0
314667447,3207143036,3207143042,Aintree Place,39.233,0.0,39.233,0.0,0.0,0.0,0.0,0.0
314667446,8915040584,3207143053,Aintree Place,27.866,0.0,27.866,0.0,0.0,0.0,0.0,0.0
314667446,3207143039,3207143036,Aintree Place,32.256,0.0,32.256,0.0,0.0,0.0,0.0,0.0
83803579,3207143042,5545987403,Great South Road,14.922,0.0,14.922,0.0,0.0,0.0,0.0,0.0
314667446,3207143043,3207143039,Aintree Place,3.381,0.0,3.381,0.0,0.0,0.0,0.0,0.0
314667446,3207143041,3207143056,Aintree Place,4.69,0.0,4.69,0.0,0.0,0.0,0.0,0.0
314667446,3207143056,3207143043,Aintree Place,3.8,0.0,3.8,0.0,0.0,0.0,0.0,0.0
314667446,3207143046,3207143041,Aintree Place,30.146,0.0,30.146,0.0,0.0,0.0,0.0,0.0
83803579,5545987403,3207143051,Great South Road,46.868,1.0,34.472732734093455,0.0,0.0,1.0,0.0,0.0
83803579,5688517365,3207143042,Great South Road,70.68,0.0,70.68,0.0,0.0,0.0,0.0,0.0
83803579,3207143044,5546453510,Great South Road,25.688,0.0,25.688,0.0,0.0,0.0,0.0,0.0
83803579,5546453510,5688517365,Great South Road,4.479,0.0,4.479,0.0,0.0,0.0,0.0,0.0
83803579,5688517362,3207143044,Great South Road,93.662,0.0,93.662,0.0,0.0,0.0,0.0,0.0
83803579,3207143051,5545987402,Great South Road,1.99,0.0,1.99,0.0,0.0,0.0,0.0,0.0
615301664,5545987402,5545987399,Great South Road,12.91,0.0,12.91,0.0,0.0,0.0,0.0,0.0
314667446,3207143052,3207143051,Aintree Place,20.63,0.0,20.63,0.0,0.0,0.0,0.0,0.0
314667446,3207143053,3207143052,Aintree Place,19.207,0.0,19.207,0.0,0.0,0.0,0.0,0.0
4290890,6944010632,3226336200,Galatos Street,53.627,0.0,53.627,0.0,0.0,0.0,0.0,0.0
4343234,3240487635,5072812294,Maidstone Street,1.99,0.0,1.99,0.0,0.0,0.0,0.0,0.0
4343233,3240487636,5078186000,Nixon Street,1.481,0.0,1.481,0.0,0.0,0.0,0.0,0.0
4343236,3240487638,5078186002,Burns Street,1.43,0.0,1.43,0.0,0.0,0.0,0.0,0.0
217106579,3240487640,5072812297,Scanlan Street,2.73,0.0,2.73,0.0,0.0,0.0,0.0,0.0
627893147,8220840397,3240501558,Hereford Street,2.164,0.0,2.164,0.0,0.0,0.0,0.0,0.0
627196060,6235513633,3250457896,Pollen Street,33.313,1.0,63.13137458173314,0.0,0.0,0.0,0.0,0.0
666031771,6235513633,6235513626,Pollen Street,6.411,0.0,6.411,0.0,0.0,0.0,0.0,0.0
260543773,5545939429,5545939427,Bath Street,9.784,0.0,9.784,0.0,0.0,0.0,0.0,0.0
50880395,3281586174,9443564527,Bassett Road,2.029,0.0,2.029,0.0,0.0,0.0,0.0,0.0
7636306,3281586177,5545987419,Dilworth Avenue,24.646,1.0,26.795292488334113,0.0,0.0,1.0,0.0,0.0
7636306,5545987419,5545987395,Dilworth Avenue,16.651,0.0,16.651,0.0,0.0,0.0,0.0,0.0
7636306,5904867529,3281586177,Dilworth Avenue,5.992,0.0,5.992,0.0,0.0,0.0,0.0,0.0
7636306,5545987395,3281586178,Dilworth Avenue,39.353,0.0,39.353,0.0,0.0,0.0,0.0,0.0
7636109,3281801392,3281586179,MacMurray Road,98.577,0.0,98.577,0.0,0.0,0.0,0.0,0.0
7636306,9587415285,5546326384,Dilworth Avenue,34.359,0.0,34.359,0.0,0.0,0.0,0.0,0.0
7636109,3281801390,5546326392,MacMurray Road,22.056,0.0,22.056,0.0,0.0,0.0,0.0,0.0
7636109,5546326392,3281801392,MacMurray Road,76.026,0.0,76.026,0.0,0.0,0.0,0.0,0.0
7636109,5546326397,3281801390,MacMurray Road,4.115,0.0,4.115,0.0,0.0,0.0,0.0,0.0
7636109,3281801391,3388765672,MacMurray Road,34.012,0.0,35.58943158392603,0.0,0.0,1.0,0.0,0.0
7636109,3388765672,5688517344,MacMurray Road,23.739,1.0,26.30661129169135,0.0,0.0,0.0,0.0,0.0
26449500,3296277047,3296277048,Omana Avenue,4.519,0.0,4.519,0.0,0.0,0.0,0.0,0.0
611618281,3296277789,5207521436,Mountain Road,48.462,0.0,48.462,0.0,0.0,0.0,0.0,0.0
611618282,3296283158,3296277789,Mountain Road,23.968,0.0,23.968,0.0,0.0,0.0,0.0,0.0
611618282,3296279376,3296283158,Mountain Road,18.255,0.0,18.255,0.0,0.0,0.0,0.0,0.0
29060347,3296296130,3296290136,Mountain Road,77.004,0.0,77.004,0.0,0.0,0.0,0.0,0.0
29060347,8427475941,3296296130,Mountain Road,3.193,0.0,3.193,0.0,0.0,0.0,0.0,0.0
901591735,8375256861,3881235397,Gundry Street,6.469,0.0,6.469,0.0,0.0,0.0,0.0,0.0
4290911,7811576606,7811561980,Howe Street,41.574,0.0,41.574,0.0,0.0,0.0,0.0,0.0
7636449,3324813435,3324813436,Hopetoun Street,27.268,0.0,27.268,0.0,0.0,0.0,0.0,0.0
4290915,7833867710,3324825762,Ophir Street,17.33,0.0,17.33,0.0,0.0,0.0,0.0,0.0
788720784,3324825778,3324825777,Winchester Street,9.195,0.0,9.195,0.0,0.0,0.0,0.0,0.0
788720784,3324825781,3324825778,Winchester Street,15.579,0.0,15.579,0.0,0.0,0.0,0.0,0.0
665099728,6225320066,6390112834,Parnell Road,3.768,0.0,3.768,0.0,0.0,0.0,0.0,0.0
665099727,3329412011,6225320064,Parnell Road,13.5,0.0,14.671099007522756,1.0,1.0,0.0,0.0,0.0
665099727,6225320064,6225320065,Parnell Road,12.944,0.0,12.944,0.0,0.0,0.0,0.0,0.0
623945625,3329433329,8855875607,Stanley Street,53.457,0.0,53.457,0.0,0.0,0.0,0.0,0.0
819866287,4796353158,3329433329,Stanley Street,37.738,0.0,37.738,0.0,0.0,0.0,0.0,0.0
150288075,5837096158,3333266235,Grafton Road,17.153,0.0,17.153,0.0,0.0,0.0,0.0,0.0
4290871,9442418746,9442390447,Beckham Place,2.904,0.0,2.904,0.0,0.0,0.0,0.0,0.0
666044178,3333474496,9438488583,Carlton Gore Road,4.498,0.0,4.498,0.0,0.0,0.0,0.0,0.0
666044178,9438488583,6235649105,Carlton Gore Road,2.954,0.0,2.954,0.0,0.0,0.0,0.0,0.0
666044177,3333474497,6235649104,Carlton Gore Road,5.69,0.0,5.69,0.0,0.0,0.0,0.0,0.0
666044177,6235649104,9438488584,Carlton Gore Road,2.688,0.0,2.688,0.0,0.0,0.0,0.0,0.0
666044178,6235649105,3333474497,Carlton Gore Road,6.651,0.0,6.651,0.0,0.0,0.0,0.0,0.0
4399806,9420229884,3333758355,Boyle Crescent,19.825,0.0,19.825,0.0,0.0,0.0,0.0,0.0
4279263,3333963893,3383747239,Glenside Crescent,13.012,0.0,13.012,0.0,0.0,0.0,0.0,0.0
331313975,3333963893,4286908511,Glenside Crescent,6.559,0.0,6.559,0.0,0.0,0.0,0.0,0.0
4279263,3383747239,9449989046,Glenside Crescent,4.92,0.0,4.92,0.0,0.0,0.0,0.0,0.0
331313976,3383747238,3333963893,Glenside Crescent,14.459,0.0,14.459,0.0,0.0,0.0,0.0,0.0
32776244,3333981878,8802769279,Dundonald Street,33.3,0.0,33.3,0.0,0.0,0.0,0.0,0.0
32776244,8802769279,9422820834,Dundonald Street,1.224,0.0,1.224,0.0,0.0,0.0,0.0,0.0
114133933,3333986633,4367174079,Symonds Street,3.521,0.0,3.521,0.0,0.0,0.0,0.0,0.0
114133933,4367174079,4330791486,Symonds Street,0.777,0.0,0.777,0.0,0.0,0.0,0.0,0.0
4343236,3346833985,5712321652,Burns Street,16.385,0.0,16.385,0.0,0.0,0.0,0.0,0.0
4343233,3346673637,4489985409,Nixon Street,7.907,0.0,7.907,0.0,0.0,0.0,0.0,0.0
4343233,3346833968,3346673637,Nixon Street,7.725,0.0,7.725,0.0,0.0,0.0,0.0,0.0
7638863,3346743746,3346743745,Monmouth Street,5.217,0.0,5.217,0.0,0.0,0.0,0.0,0.0
4343233,3346833971,3346833968,Nixon Street,18.23,0.0,18.23,0.0,0.0,0.0,0.0,0.0
590301986,4034126920,3354933261,Mount Eden Road,12.021,0.0,12.021,0.0,0.0,0.0,0.0,0.0
590301986,3354969791,3354969799,Mount Eden Road,7.798,0.0,7.798,0.0,0.0,0.0,0.0,0.0
590301986,3354969799,4034126921,Mount Eden Road,6.115,0.0,6.115,0.0,0.0,0.0,0.0,0.0
590301986,3354969805,3354969791,Mount Eden Road,4.042,0.0,4.042,0.0,0.0,0.0,0.0,0.0
590301986,3354969800,3354969805,Mount Eden Road,9.525,0.0,9.525,0.0,0.0,0.0,0.0,0.0
590301986,3681634576,3354969800,Mount Eden Road,3.819,0.0,3.819,0.0,0.0,0.0,0.0,0.0
52727279,3365479215,5688517376,Manukau Road,13.801,1.0,11.830263623883727,0.0,0.0,0.0,0.0,0.0
52727279,5688517376,5834812183,Manukau Road,17.735,0.0,17.735,0.0,0.0,0.0,0.0,0.0
617226590,3365479222,3365479226,Manukau Road,12.612,0.0,12.612,0.0,0.0,0.0,0.0,0.0
617226590,3365479226,3365479230,Manukau Road,21.979,1.0,29.31741336195512,0.0,0.0,0.0,0.0,0.0
617226590,5979422104,3365479222,Manukau Road,9.863,0.0,9.863,0.0,0.0,0.0,0.0,0.0
617215586,5834696967,9515157541,Saint Marks Road,64.206,0.0,64.206,0.0,0.0,0.0,0.0,0.0
7635634,3365697820,3365697818,Mauranui Avenue,9.43,0.0,9.43,0.0,0.0,0.0,0.0,0.0
7635634,3365697848,3365697839,Mauranui Avenue,8.178,0.0,8.178,0.0,0.0,0.0,0.0,0.0
7635634,3365697856,3365697848,Mauranui Avenue,12.405,0.0,12.405,0.0,0.0,0.0,0.0,0.0
7635634,3365697873,3365697856,Mauranui Avenue,34.049,0.0,34.049,0.0,0.0,0.0,0.0,0.0
617225660,5834805617,5686296697,Great South Road,20.847,0.0,39.49259118581605,1.0,0.0,0.0,0.0,0.0
11975860,3365705503,3365705502,Ngaire Avenue,4.47,0.0,4.47,0.0,0.0,0.0,0.0,0.0
7636779,3365705509,6209750188,Clyde Street,2.844,1.0,35.35406624671036,0.0,0.0,0.0,0.0,0.0
617225667,3429662780,5834805620,Broadway,31.579,0.0,31.579,0.0,0.0,0.0,0.0,0.0
24041007,3366909835,3366909836,Mount Hobson Road,4.843,0.0,4.843,0.0,0.0,0.0,0.0,0.0
331313976,3383747235,4323042132,Glenside Crescent,3.23,0.0,3.23,0.0,0.0,0.0,0.0,0.0
331313976,4323042132,3383747236,Glenside Crescent,2.965,0.0,2.965,0.0,0.0,0.0,0.0,0.0
331313976,3383747236,3383747237,Glenside Crescent,4.841,0.0,4.841,0.0,0.0,0.0,0.0,0.0
331313976,3383747237,9449989045,Glenside Crescent,1.07,0.0,1.07,0.0,0.0,0.0,0.0,0.0
331313976,9449989045,3383747238,Glenside Crescent,3.941,0.0,14.41399468072349,1.0,0.0,0.0,0.0,0.0
4279263,9449989046,3383747240,Glenside Crescent,4.154,0.0,4.154,0.0,0.0,0.0,0.0,0.0
4290892,9449960343,6853587193,Karaka Street,14.28,0.0,14.28,0.0,0.0,0.0,0.0,0.0
624135102,4388671403,3383747247,Upper Queen Street,0.493,0.0,0.493,0.0,0.0,0.0,0.0,0.0
4279756,3383747257,9499530441,Newton Road,20.736,0.0,20.736,0.0,0.0,0.0,0.0,0.0
624135101,4388664470,3383747257,Newton Road,18.29,0.0,18.29,0.0,0.0,0.0,0.0,0.0
624129096,3383747259,4388664459,Newton Road,2.172,0.0,2.172,0.0,0.0,0.0,0.0,0.0
624129096,9449856279,3383747259,Newton Road,8.723,0.0,8.723,0.0,0.0,0.0,0.0,0.0
4279264,3383747260,4412564554,Hohipere Street,8.465,0.0,8.465,0.0,0.0,0.0,0.0,0.0
4279264,9442441228,3383747260,Hohipere Street,2.235,0.0,2.235,0.0,0.0,0.0,0.0,0.0
859494561,9422820838,3383747262,Exmouth Street,0.921,0.0,0.921,0.0,0.0,0.0,0.0,0.0
780394983,9449988263,3383747264,Flower Street,1.283,0.0,1.283,0.0,0.0,0.0,0.0,0.0
7636882,3383747266,8802769207,Rendall Place,0.925,0.0,0.925,0.0,0.0,0.0,0.0,0.0
7636882,8802769207,3610156495,Rendall Place,100.904,0.0,54.82450732514053,1.0,0.0,0.0,0.0,0.0
780394981,3383747267,8011528823,Ruru Street,4.291,0.0,4.291,0.0,0.0,0.0,0.0,0.0
4282815,8802769334,3383747269,Charlotte Street,1.789,0.0,1.789,0.0,0.0,0.0,0.0,0.0
7637943,9450090003,6773626746,King Street,10.089,0.0,17.397708998532117,0.0,1.0,0.0,0.0,0.0
7634741,9450090015,6773626766,New Bond Street,8.537,0.0,8.537,0.0,0.0,0.0,0.0,0.0
617215593,4405291906,5834696969,Saint Marks Road,11.045,0.0,11.045,0.0,0.0,0.0,0.0,0.0
7636109,5688517344,5546326397,MacMurray Road,47.658,0.0,47.658,0.0,0.0,0.0,0.0,0.0
23628042,3390594768,3390594770,Lorne Street,15.856,0.0,12.392025140599602,0.0,1.0,0.0,0.0,0.0
23628042,3390594770,3390600684,Lorne Street,19.424,4.0,14.093215799143058,0.0,2.0,0.0,0.0,0.0
23628042,8735332094,3390594768,Lorne Street,22.962,0.0,22.962,0.0,0.0,0.0,0.0,0.0
23628042,3390600684,9451672941,Lorne Street,40.613,1.0,20.732130877910542,0.0,0.0,0.0,0.0,0.0
816953184,5688843187,3390678419,Parnell Road,18.314,0.0,18.314,0.0,0.0,0.0,0.0,0.0
7636248,3390678635,3390678542,Titoki Street,78.135,0.0,78.135,0.0,0.0,0.0,0.0,0.0
624515490,3390696350,8083240397,Quay Street,17.307,0.0,17.307,0.0,0.0,0.0,0.0,0.0
624515485,6278444641,3390696350,Quay Street,28.228,0.0,28.228,0.0,0.0,0.0,0.0,0.0
7632506,5688517340,5688517326,Alpers Avenue,11.627,0.0,22.001551312239783,0.0,1.0,0.0,0.0,0.0
7632943,3393484746,7180400856,Park Avenue,71.52,0.0,71.52,0.0,0.0,0.0,0.0,0.0
7632943,7180400856,6652335197,Park Avenue,6.01,0.0,6.01,0.0,0.0,0.0,0.0,0.0
7632943,5546372177,3393484746,Park Avenue,3.84,0.0,3.84,0.0,0.0,0.0,0.0,0.0
7632943,3393484755,5546372177,Park Avenue,9.966,0.0,9.966,0.0,0.0,0.0,0.0,0.0
190862481,3395080701,3682002529,Teed Street,25.809,0.0,25.809,0.0,0.0,0.0,0.0,0.0
4309713,3395080711,9443448877,Teed Street,11.602,0.0,11.602,0.0,0.0,0.0,0.0,0.0
4309713,9443448877,9443448878,Teed Street,3.494,0.0,3.494,0.0,0.0,0.0,0.0,0.0
353374388,3395089196,8118820231,George Street,4.367,0.0,4.367,0.0,0.0,0.0,0.0,0.0
353374388,8118820231,3395089197,George Street,4.259,0.0,4.259,0.0,0.0,0.0,0.0,0.0
4309706,9415420328,3395089201,Morgan Street,29.049,0.0,29.049,0.0,0.0,0.0,0.0,0.0
4309706,3395089201,5688843209,Morgan Street,71.762,0.0,71.762,0.0,0.0,0.0,0.0,0.0
4309706,5688843209,3395089224,Morgan Street,5.222,0.0,5.222,0.0,0.0,0.0,0.0,0.0
353374388,3395089207,9502600798,George Street,18.218,0.0,24.02288038331484,1.0,0.0,0.0,0.0,0.0
353374388,9502600798,9502600796,George Street,1.659,0.0,1.659,0.0,0.0,0.0,0.0,0.0
1020997091,3395089233,3395089243,Parnell Road,14.16,0.0,14.087414260651684,1.0,0.0,0.0,0.0,0.0
4309706,3395089224,3395089234,Morgan Street,20.026,0.0,20.026,0.0,0.0,0.0,0.0,0.0
4309706,3395089234,3395089248,Morgan Street,30.486,0.0,19.220486375281375,1.0,0.0,1.0,0.0,0.0
665075499,3395089243,6225112573,Parnell Road,9.13,0.0,12.613193251990843,0.0,1.0,0.0,0.0,0.0
4309706,3395089248,9415403964,Morgan Street,50.281,0.0,28.811310613577945,3.0,0.0,0.0,0.0,0.0
665075497,6225112571,3395089243,Parnell Road,8.648,0.0,8.648,0.0,0.0,0.0,0.0,0.0
4309706,9415403964,9415396548,Morgan Street,4.535,0.0,4.535,0.0,0.0,0.0,0.0,0.0
4282833,3395089255,3395089254,Carlton Gore Road,1.96,0.0,1.96,0.0,0.0,0.0,0.0,0.0
4282833,3395089256,3395089255,Carlton Gore Road,23.483,0.0,23.483,0.0,0.0,0.0,0.0,0.0
4282833,3395089270,8118820226,Carlton Gore Road,8.714,0.0,8.714,0.0,0.0,0.0,0.0,0.0
4309705,9419536051,3395089276,Short Street,25.69,0.0,16.780181002690078,0.0,1.0,0.0,0.0,0.0
1021310051,9419536051,3395089277,Short Street,10.16,0.0,10.16,0.0,0.0,0.0,0.0,0.0
1021310051,3395089277,6776352886,Short Street,5.196,0.0,10.034386220921808,1.0,0.0,0.0,0.0,0.0
1021310051,6776352886,6776352887,Short Street,3.632,0.0,3.632,0.0,0.0,0.0,0.0,0.0
4290904,3421505293,4350779004,Turner Street,23.397,0.0,23.397,0.0,0.0,0.0,0.0,0.0
4290904,4350779004,5711725788,Turner Street,12.153,0.0,12.153,0.0,0.0,0.0,0.0,0.0
4290904,4451224094,3421505293,Turner Street,5.553,0.0,5.553,0.0,0.0,0.0,0.0,0.0
37559322,4411047148,4411038807,Rutland Street,2.328,0.0,2.328,0.0,0.0,0.0,0.0,0.0
37559318,3424219817,4411055320,Rutland Street,2.84,0.0,2.84,0.0,0.0,0.0,0.0,0.0
335302059,3424220235,3424220219,Lorne Street,65.31,0.0,65.31,0.0,0.0,0.0,0.0,0.0
335302059,3424220236,3424220235,Lorne Street,5.99,0.0,5.99,0.0,0.0,0.0,0.0,0.0
312390963,7871710368,3424279028,Laxon Terrace,14.997,0.0,14.997,0.0,0.0,0.0,0.0,0.0
844180359,7611749481,7611749480,Lower Domain Drive,2.729,0.0,2.729,0.0,0.0,0.0,0.0,0.0
844180359,3426495677,7611749474,Lower Domain Drive,5.295,0.0,5.295,0.0,0.0,0.0,0.0,0.0
844180359,7611749475,3426495677,Lower Domain Drive,5.046,0.0,5.046,0.0,0.0,0.0,0.0,0.0
844180359,3426495678,7611749472,Lower Domain Drive,5.281,0.0,5.281,0.0,0.0,0.0,0.0,0.0
844180359,7611749471,3426495680,Lower Domain Drive,13.984,0.0,13.984,0.0,0.0,0.0,0.0,0.0
617225666,5834805620,5834805621,Broadway,26.06,0.0,26.06,0.0,0.0,0.0,0.0,0.0
611618271,3445714717,3445714722,Stokes Road,24.997,0.0,24.997,0.0,0.0,0.0,0.0,0.0
611618271,3445714722,4033921062,Stokes Road,3.939,0.0,3.939,0.0,0.0,0.0,0.0,0.0
611618271,5894805672,3445714717,Stokes Road,14.239,1.0,11.067764825034814,0.0,0.0,0.0,0.0,0.0
4947536,4033921062,4033921061,Stokes Road,21.448,0.0,21.448,0.0,0.0,0.0,0.0,0.0
4947536,4033921061,3445715599,Stokes Road,12.819,0.0,12.819,0.0,0.0,0.0,0.0,0.0
7636776,5686297126,9512354724,Margot Street,132.302,0.0,132.302,0.0,0.0,0.0,0.0,0.0
11975793,9512355211,3453726432,Margot Street,21.52,0.0,21.52,0.0,0.0,0.0,0.0,0.0
123998775,6943997406,9699304772,Mercury Lane,10.772,0.0,10.772,0.0,0.0,0.0,0.0,0.0
4290889,6943986596,3559508822,South Street,7.477,0.0,7.477,0.0,0.0,0.0,0.0,0.0
4279685,6943986592,3587361831,Cross Street,70.2,0.0,70.2,0.0,0.0,0.0,0.0,0.0
27574561,8570380584,3587373015,West Terrace,0.935,0.0,0.935,0.0,0.0,0.0,0.0,0.0
836988585,6773522477,8423782037,Upper Queen Street,4.066,0.0,4.066,0.0,0.0,0.0,0.0,0.0
627889414,8491028557,3587373022,Edinburgh Street,18.92,0.0,18.92,0.0,0.0,0.0,0.0,0.0
901591735,3678505495,3587373033,Gundry Street,2.741,0.0,2.741,0.0,0.0,0.0,0.0,0.0
274468319,8220840392,3587373040,Newton Road,5.788,0.0,5.788,0.0,0.0,0.0,0.0,0.0
933235959,8650558113,8650558104,Newton Road,4.96,0.0,4.96,0.0,0.0,0.0,0.0,0.0
617655950,3587379885,9451610070,Princes Street,3.882,0.0,3.882,0.0,0.0,0.0,0.0,0.0
617655950,9451610070,5838565990,Princes Street,5.93,0.0,5.93,0.0,0.0,0.0,0.0,0.0
623574847,3587379888,8981738351,Kitchener Street,56.33,2.0,42.27780000199395,0.0,0.0,0.0,0.0,0.0
834058910,7180400875,5837096165,Park Road,23.998,0.0,23.998,0.0,0.0,0.0,0.0,0.0
617488815,5837096166,3591613153,Park Road,2.837,0.0,2.837,0.0,0.0,0.0,0.0,0.0
12269412,3591643563,9494334147,Khyber Pass Road,6.496,0.0,6.496,0.0,0.0,0.0,0.0,0.0
158478382,3593729572,5546326398,Manukau Road,1.347,0.0,1.347,0.0,0.0,0.0,0.0,0.0
158478382,5546326398,5107082769,Manukau Road,3.196,0.0,3.196,0.0,0.0,0.0,0.0,0.0
158478382,5107082767,3593729578,Manukau Road,20.857,0.0,20.857,0.0,0.0,0.0,0.0,0.0
24457498,3593756712,5888856314,Grafton Bridge,18.884,0.0,18.884,0.0,0.0,0.0,0.0,0.0
623580294,5888856314,8570395079,Grafton Bridge,24.54,3.0,17.381216252113436,0.0,0.0,0.0,0.0,0.0
923235395,5076565419,3593756712,Grafton Bridge,7.938,0.0,7.938,0.0,0.0,0.0,0.0,0.0
401531034,3601970408,3601970405,Domain Drive,6.675,0.0,6.675,0.0,0.0,0.0,0.0,0.0
294609915,3610301271,3610301264,Mahuhu Crescent,5.509,0.0,5.509,0.0,0.0,0.0,0.0,0.0
294609915,8083240409,3610301403,Mahuhu Crescent,13.14,0.0,13.14,0.0,0.0,0.0,0.0,0.0
881782546,3610356019,3610355964,Judges Bay Road,58.209,0.0,58.209,0.0,0.0,0.0,0.0,0.0
881782546,9518194736,3610356019,Judges Bay Road,7.667,0.0,7.667,0.0,0.0,0.0,0.0,0.0
7637957,3627987491,5425948345,Brentwood Avenue,1.998,0.0,1.998,0.0,0.0,0.0,0.0,0.0
7637957,5425948346,3627987491,Brentwood Avenue,1.793,0.0,1.793,0.0,0.0,0.0,0.0,0.0
36220648,3628707440,6235701791,Esplanade Road,68.28,1.0,37.49710531658233,0.0,0.0,0.0,0.0,0.0
666050171,6235701791,6235701790,Esplanade Road,9.562,0.0,9.562,0.0,0.0,0.0,0.0,0.0
36220648,3628707444,3628707440,Esplanade Road,39.114,0.0,39.114,0.0,0.0,0.0,0.0,0.0
36220648,3628707446,3628707444,Esplanade Road,44.82,0.0,44.82,0.0,0.0,0.0,0.0,0.0
854398709,7788555576,6933554571,View Road,28.527,0.0,28.527,0.0,0.0,0.0,0.0,0.0
854398709,6933554571,3628707468,View Road,49.936,0.0,49.936,0.0,0.0,0.0,0.0,0.0
624135102,8011528812,9449912598,Upper Queen Street,0.999,0.0,0.999,0.0,0.0,0.0,0.0,0.0
158467047,3667887575,5834727386,Gillies Avenue,62.012,0.0,62.012,0.0,0.0,0.0,0.0,0.0
901591735,3881235396,3678505495,Gundry Street,4.546,0.0,4.546,0.0,0.0,0.0,0.0,0.0
666048889,6235692694,3678816183,Puka Street,6.365,0.0,6.365,0.0,0.0,0.0,0.0,0.0
83803579,5835001574,5546456937,Great South Road,14.342,0.0,14.342,0.0,0.0,0.0,0.0,0.0
260543780,3758385799,4796444879,Ronayne Street,10.31,1.0,16.24275208286072,0.0,0.0,0.0,0.0,0.0
260543780,4796444879,4796444881,Ronayne Street,3.791,0.0,3.791,0.0,0.0,0.0,0.0,0.0
1025048330,3764588674,3907834218,Dominion Road,11.094,0.0,11.094,0.0,0.0,0.0,0.0,0.0
